"Committee Code","Committee Type","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","ELECTION_YEAR","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Sum Contrib A","Qty Contrib A","Sum Contrib B","Qty Contrib B","Sub Unitemized Contrib","Qty UnItemized Contrib","Sum Contrib C","Qty Contrib C","Total Contrib","Total Qty Contrib","Sum Exp B","Sum Exp D","Begin Loan Bal","Sum Loans Recvd E","Sum Loans Paid E","End Loan Bal","Sum Unitemized Contrib2","Qty Unitemized Contrib2","Sum Unitemized Contrib2 Exp"
"95-034","Sprint Nextel Corporation Mid-Atlantic Region Telecom PAC","2004","01/18/2005","JANPJ18_05","07/01/2004","12/31/2004","E","A","2","03/11/2005","T","0","","Mathiot","Lawrence","K","G","18200.50","2544","0.00","0","2538.19","841","3938.22","","20738.69","3385","0.00","9667.27","0.00","0.00","0.00","0.00","0.00","0",""
"95-034","Sprint Nextel Corporation Mid-Atlantic Region Telecom PAC","2004","10/25/2004","OCTP25_04","07/01/2004","10/20/2004","E","A","1","03/11/2005","T","0","","Mathiot","Lawrence","K","G","18359.52","1897","0.00","0","10827.57","2883","3022.27","","29187.09","4780","0.00","71950.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-034","Sprint Nextel Corporation Mid-Atlantic Region Telecom PAC","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","A","2","03/11/2005","T","0","","Mathiot","Lawrence","K","G","26337.87","2517","0.00","0","25610.94","6136","6821.97","","51948.81","8653","0.00","92435.50","0.00","0.00","0.00","0.00","0.00","0",""
"95-037","United Food & Commercial Workers ABC State Federal PAC","2004","07/15/2004","JULPM15_04","04/21/2004","06/30/2004","E","R","0","07/14/2004","T","0","Sec.-Treasurer","Perrone","Anthony","","G","0.00","0","0.00","0","9675.00","990","0.00","","9675.00","990","0.00","9675.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-037","United Food & Commercial Workers ABC State Federal PAC","2004","01/18/2005","JANPJ18_05","07/01/2004","12/31/2004","E","R","0","01/18/2005","T","0","Sec.-Treasurer","Perrone","Anthony","","G","0.00","0","0.00","0","31100.00","9000","0.00","","31100.00","9000","0.00","31100.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-047","Virginia Apartment Management Association PAC","2004","01/18/2005","JANPJ15_05","07/01/2004","12/31/2004","E","R","0","10/21/2005","L","0","Director","Walton","William","","G","0.00","0","0.00","0","3408.09","35","5.09","","3408.09","35","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-047","Virginia Apartment Management Association PAC","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","R","0","10/21/2005","L","0","Director","Walton","William","","G","0.00","0","0.00","0","3742.05","38","3.91","","3742.05","38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-051","Committee for Republican Leadership","2004","10/25/2004","OCTP25_04","07/01/2004","10/20/2004","E","R","0","10/28/2004","L","0","Treasurer","Nixon","George","D","G","732.63","1","0.00","0","0.00","0","0.99","","732.63","1","0.00","2138.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-051","Committee for Republican Leadership","2004","01/18/2005","JANPJ18_05","07/01/2004","12/31/2004","E","R","0","01/13/2005","T","0","Treasurer","Nixon","George","D","G","0.00","0","0.00","0","0.00","0","0.26","","0.00","0","0.00","1756.44","0.00","0.00","0.00","0.00","0.00","0",""
"95-065","Committee for Local Fiscal Integrity Responsibility and Education","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","R","0","07/19/2004","L","0","Treasurer","Bundick","Dana","","G","3981.00","27","0.00","0","6000.00","99","0.00","","9981.00","126","0.00","2300.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-065","Committee for Local Fiscal Integrity Responsibility and Education","2004","01/18/2005","JANPJ18_05","07/01/2004","12/31/2004","E","R","0","01/18/2005","T","0","Treasurer","Bundick","Dana","","G","880.00","11","0.00","0","500.00","9","0.00","","1380.00","20","0.00","1613.32","0.00","0.00","0.00","0.00","0.00","0",""
"95-074","Virginia Equine PAC","2004","04/26/2004","APRPM26_04","01/01/2004","04/20/2004","E","R","0","04/21/2004","T","0","Treasurer","Petty","Glenn","","G","480.00","1","0.00","0","0.00","0","0.00","","480.00","1","0.00","1472.46","0.00","0.00","0.00","0.00","0.00","0",""
"95-074","Virginia Equine PAC","2004","04/26/2004","APRPM26_04","01/01/2004","04/20/2004","E","R","0","04/21/2004","T","0","","Petty","Glenn","","G","480.00","1","0.00","0","0.00","0","0.00","","480.00","1","0.00","1472.46","0.00","0.00","0.00","0.00","0.00","0",""
"95-074","Virginia Equine PAC","2004","07/15/2004","JULPM15_04","04/21/2004","06/30/2004","E","R","0","07/19/2004","T","0","","Petty","Glenn","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-074","Virginia Equine PAC","2004","07/15/2004","JULPM15_04","04/21/2004","06/30/2004","E","R","0","07/19/2004","T","0","Treasurer","Petty","Glenn","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-074","Virginia Equine PAC","2004","04/26/2004","APRPM26_04","01/01/2004","04/20/2004","E","A","1","10/26/2004","T","0","Treasurer","Petty","Glenn","","G","480.00","1","0.00","0","0.00","0","0.00","","480.00","1","0.00","1472.46","0.00","0.00","0.00","0.00","0.00","0",""
"95-074","Virginia Equine PAC","2004","04/26/2004","APRPM26_04","01/01/2004","04/20/2004","E","A","1","10/26/2004","T","0","","Petty","Glenn","","G","480.00","1","0.00","0","0.00","0","0.00","","480.00","1","0.00","1472.46","0.00","0.00","0.00","0.00","0.00","0",""
"95-079","Virginia Real Estate Attorneys League PAC","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","R","0","07/15/2004","T","0","","Hutchens","William","M","G","5250.00","18","0.00","0","500.00","5","0.00","","5750.00","23","0.00","6092.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-079","Virginia Real Estate Attorneys League PAC","2004","01/18/2005","JANPJ18_05","07/01/2004","12/31/2004","E","A","1","03/11/2005","T","0","","Hutchens","William","M","G","500.00","2","0.00","0","300.00","3","0.00","","800.00","5","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-087","Emergency Medicine PAC of Virginia","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","R","0","07/14/2004","T","0","Treasurer","Harry","Gwen","","G","27850.00","18","0.00","0","350.00","4","250.00","","28200.00","22","0.00","8102.03","0.00","0.00","0.00","0.00","0.00","0",""
"95-087","Emergency Medicine PAC of Virginia","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","A","1","09/14/2004","T","0","Treasurer","Harry","Gwen","","G","27850.00","18","0.00","0","350.00","4","250.00","","28200.00","22","0.00","8102.03","0.00","0.00","0.00","0.00","0.00","0",""
"95-087","Emergency Medicine PAC of Virginia","2004","10/25/2004","OCTP25_04","07/01/2004","10/20/2004","E","R","0","10/26/2004","T","0","Treasurer","Harry","Gwen","","G","6070.00","8","0.00","0","100.00","1","0.00","","6170.00","9","0.00","8405.45","0.00","0.00","0.00","0.00","0.00","0",""
"95-087","Emergency Medicine PAC of Virginia","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","A","2","01/07/2005","T","0","Treasurer","Harry","Gwen","","G","0.00","0","0.00","0","28200.00","22","250.00","","28200.00","22","0.00","8102.03","0.00","0.00","0.00","0.00","0.00","0",""
"95-087","Emergency Medicine PAC of Virginia","2004","01/18/2005","JANPJ18_05","07/01/2004","12/31/2004","E","R","0","01/18/2005","T","0","Treasurer","Harry","Gwen","","G","9600.00","6","0.00","0","275.00","3","0.00","","9875.00","9","0.00","15818.88","0.00","0.00","0.00","0.00","0.00","0",""
"95-087","Emergency Medicine PAC of Virginia","2004","10/25/2004","OCTP25_04","07/01/2004","10/20/2004","E","A","1","03/10/2005","T","0","Treasurer","Harry","Gwen","","G","6070.00","8","0.00","0","100.00","1","0.00","","6170.00","9","0.00","8405.45","0.00","0.00","0.00","0.00","0.00","0",""
"95-087","Emergency Medicine PAC of Virginia","2004","10/25/2004","OCTP25_04","07/01/2004","10/20/2004","E","A","3","05/24/2005","T","0","Treasurer","Harry","Gwen","","G","6070.00","8","0.00","0","100.00","1","0.00","","6170.00","9","0.00","8405.45","0.00","0.00","0.00","0.00","0.00","0",""
"95-102","Virginia Podiatric Medical Association","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","R","0","09/13/2004","L","0","Treasurer","Mest","Simon","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-102","Virginia Podiatric Medical Association","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","R","0","09/13/2004","L","0","Dr.","Pinsky","Marc","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-102","Virginia Podiatric Medical Association","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","A","3","09/13/2004","T","0","Dr.","Pinsky","Marc","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-102","Virginia Podiatric Medical Association","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","A","3","09/13/2004","T","0","Treasurer","Mest","Simon","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-102","Virginia Podiatric Medical Association","2004","01/18/2005","JANPJ15_05","07/01/2004","12/31/2004","E","R","0","01/18/2005","T","0","Treasurer","Mest","Simon","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"95-102","Virginia Podiatric Medical Association","2004","01/18/2005","JANPJ15_05","07/01/2004","12/31/2004","E","R","0","01/18/2005","T","0","Dr.","Pinsky","Marc","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"96-106","Coalition for a Greater Richmond","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","R","0","07/08/2004","T","0","Treasurer","Samuel","Steve","","G","0.00","0","0.00","0","0.00","0","3.63","","0.00","0","0.00","4913.45","0.00","0.00","0.00","0.00","0.00","0",""
"96-106","Coalition for a Greater Richmond","2004","01/18/2005","JANPJ18_05","07/01/2004","12/31/2004","E","R","0","01/11/2005","T","0","Treasurer","Samuel","Steve","","G","25575.00","32","0.00","0","100.00","1","8.45","","25675.00","33","0.00","21663.61","0.00","0.00","0.00","0.00","0.00","0",""
"96-107","Albemarle County Republican Committee","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","R","0","01/07/2005","T","0","Treasurer","Wurzer","Susan","","G","1255.00","4","0.00","0","2765.00","92","0.00","","4020.00","96","0.00","2215.49","0.00","0.00","0.00","0.00","0.00","0",""
"96-107","Albemarle County Republican Committee","2004","01/18/2005","JANPJ15_05","07/01/2004","12/31/2004","E","R","0","01/15/2005","T","0","Treasurer","Wurzer","Susan","","G","5736.57","46","0.00","0","8841.03","380","0.00","","14577.60","426","0.00","8943.66","0.00","0.00","0.00","0.00","0.00","0",""
"96-107","Albemarle County Republican Committee","2004","01/18/2005","JANPJ15_05","07/01/2004","12/31/2004","E","A","1","03/24/2005","T","0","Treasurer","Wurzer","Susan","","G","5736.57","46","0.00","0","8841.03","380","0.00","","14577.60","426","0.00","8943.66","0.00","0.00","0.00","0.00","0.00","0",""
"96-110","Virginia Land Title Association PAC","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","R","0","07/06/2004","T","0","Treasurer","keplinger","Myrna Lou","","G","4790.50","22","0.00","0","0.00","0","1.48","","4790.50","22","0.00","990.83","0.00","0.00","0.00","0.00","0.00","0",""
"96-110","Virginia Land Title Association PAC","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","A","2","10/20/2004","T","0","Treasurer","keplinger","Myrna Lou","","G","2600.00","8","0.00","0","2190.50","74","27.38","","4790.50","82","0.00","1435.83","0.00","0.00","0.00","0.00","0.00","0",""
"96-110","Virginia Land Title Association PAC","2004","10/25/2004","OCTP25_04","07/01/2004","10/20/2004","E","R","0","10/20/2004","T","0","Treasurer","keplinger","Myrna Lou","","G","5445.00","9","0.00","0","1252.50","51","3.82","","6697.50","60","0.00","6250.00","0.00","0.00","0.00","0.00","0.00","0",""
"96-110","Virginia Land Title Association PAC","2004","10/25/2004","OCTP25_04","07/01/2004","10/20/2004","E","A","1","11/30/2004","T","0","Treasurer","keplinger","Myrna Lou","","G","5445.00","9","0.00","0","1252.50","51","3.82","","6697.50","60","0.00","6250.00","0.00","0.00","0.00","0.00","0.00","0",""
"96-110","Virginia Land Title Association PAC","2004","12/06/2004","DECPS06_04","10/21/2004","12/01/2004","E","R","0","12/06/2004","T","0","Treasurer","keplinger","Myrna Lou","","G","1840.00","4","0.00","0","300.00","5","1.64","","2140.00","9","0.00","1489.08","0.00","0.00","0.00","0.00","0.00","0",""
"96-110","Virginia Land Title Association PAC","2004","01/18/2005","JANPS18_05","12/02/2004","12/31/2004","E","R","0","01/03/2005","T","0","Treasurer","keplinger","Myrna Lou","","G","0.00","0","0.00","0","60.00","2","1.51","","60.00","2","0.00","875.00","0.00","0.00","0.00","0.00","0.00","0",""
"96-113","Swedish Match PAC","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","R","0","07/15/2004","T","0","Treasurer","Blake","Wanda","T","G","12774.99","51","0.00","0","1978.12","37","4039.32","","14753.11","88","0.00","17530.66","0.00","0.00","0.00","0.00","0.00","0",""
"96-113","Swedish Match PAC","2004","12/06/2004","DECPJ06_04","07/01/2004","12/01/2004","E","R","0","12/03/2004","T","0","Treasurer","Blake","Wanda","T","G","11560.10","127","0.00","0","1583.10","52","0.00","","13143.20","179","0.00","4816.08","0.00","0.00","0.00","0.00","0.00","0",""
"96-113","Swedish Match PAC","2004","01/18/2005","JANPS15_04","12/02/2004","12/31/2004","E","R","0","01/17/2005","T","0","Treasurer","Blake","Wanda","T","G","2319.48","65","0.00","0","317.48","22","0.00","","2636.96","87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"96-125","Virginia Law Enforcement Association, PAC","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","A","1","07/20/2004","T","0","Treasurer","Rosazza","Laura","","G","420.00","3","0.00","0","5987.16","1535","381.11","","6407.16","1538","0.00","8638.07","0.00","0.00","0.00","0.00","0.00","0",""
"96-125","Virginia Law Enforcement Association, PAC","2004","01/18/2005","JANPJ18_05","07/01/2004","12/31/2004","E","R","0","01/12/2005","T","0","Treasurer","Rosazza","Laura","","G","0.00","0","0.00","0","1595.32","324","209.42","","1595.32","324","0.00","7325.35","0.00","0.00","0.00","0.00","0.00","0",""
"96-132","Alexandria Pro-Life Caucus","2004","01/18/2005","JANPJ18_05","07/01/2004","12/31/2004","D","R","0","08/14/2006","R","2006","Treasurer","Baker","Richard","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"96-133","Branch Bank and Trust of Virginia PAC","2004","07/15/2004","JULPM15_04","04/21/2004","06/30/2004","E","R","0","07/14/2004","T","0","","Simpson","Ed","","G","825.00","5","0.00","0","4159.45","156","0.00","","4984.45","161","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"96-133","Branch Bank and Trust of Virginia PAC","2004","10/25/2004","OCTP25_04","07/01/2004","10/20/2004","E","R","0","10/26/2004","T","0","","Simpson","Ed","","G","3058.18","40","0.00","0","2888.45","102","0.00","","5946.63","142","0.00","3250.00","0.00","0.00","0.00","0.00","0.00","0",""
"96-133","Branch Bank and Trust of Virginia PAC","2004","01/18/2005","JANPJ18_05","07/01/2004","12/31/2004","E","R","0","01/18/2005","T","0","","Simpson","Ed","","G","3236.64","75","0.00","0","1205.82","77","0.00","","4442.46","152","0.00","150.00","0.00","0.00","0.00","0.00","0.00","0",""
"96-133","Branch Bank and Trust of Virginia PAC","2004","04/26/2004","APRPM26_04","01/01/2004","04/20/2004","E","A","1","02/09/2005","T","0","","Simpson","Ed","","G","5813.54","26","0.00","0","7988.00","253","2000.00","","13801.54","279","0.00","9035.00","0.00","0.00","0.00","0.00","0.00","0",""
"96-142","Deere & Company Political Action Committee","2004","06/07/2004","JUNPS07_04","01/01/2004","06/02/2004","E","R","0","06/08/2004","T","0","Treasurer","Schnoor","Candice","","G","56807.64","160","0.00","0","64673.14","2553","148.50","","121480.78","2713","0.00","124135.81","0.00","0.00","0.00","0.00","0.00","0",""
"96-142","Deere & Company Political Action Committee","2004","06/07/2004","JUNPS07_04","01/01/2004","06/02/2004","E","R","0","06/08/2004","T","0","Campaign Treasurer","Lockhart","William","","G","56807.64","160","0.00","0","64673.14","2553","148.50","","121480.78","2713","0.00","124135.81","0.00","0.00","0.00","0.00","0.00","0",""
"96-142","Deere & Company Political Action Committee","2004","07/15/2004","JULPS15_04","06/03/2004","06/30/2004","E","R","0","07/08/2004","T","0","Campaign Treasurer","Lockhart","William","","G","15348.21","244","0.00","0","15183.11","2510","31.82","","30531.32","2754","0.00","31585.51","0.00","0.00","0.00","0.00","0.00","0",""
"96-142","Deere & Company Political Action Committee","2004","07/15/2004","JULPS15_04","06/03/2004","06/30/2004","E","R","0","07/08/2004","T","0","Treasurer","Schnoor","Candice","","G","15348.21","244","0.00","0","15183.11","2510","31.82","","30531.32","2754","0.00","31585.51","0.00","0.00","0.00","0.00","0.00","0",""
"96-142","Deere & Company Political Action Committee","2004","10/25/2004","OCTP25_04","07/01/2004","10/20/2004","E","R","0","10/21/2004","T","0","Treasurer","Schnoor","Candice","","G","64841.56","451","0.00","0","39693.01","2305","2117.59","","104534.57","2756","0.00","232542.00","0.00","0.00","0.00","0.00","0.00","0",""
"96-142","Deere & Company Political Action Committee","2004","10/25/2004","OCTP25_04","07/01/2004","10/20/2004","E","R","0","10/21/2004","T","0","Campaign Treasurer","Lockhart","William","","G","64841.56","451","0.00","0","39693.01","2305","2117.59","","104534.57","2756","0.00","232542.00","0.00","0.00","0.00","0.00","0.00","0",""
"96-142","Deere & Company Political Action Committee","2004","01/18/2005","JANP15_05","10/21/2004","12/31/2004","E","R","0","01/31/2005","T","0","Campaign Treasurer","Lockhart","William","","G","54219.83","716","0.00","0","20857.14","2008","1564.77","","75076.97","2724","0.00","6759.22","0.00","0.00","0.00","0.00","0.00","0",""
"96-142","Deere & Company Political Action Committee","2004","01/18/2005","JANP15_05","10/21/2004","12/31/2004","E","R","0","01/31/2005","T","0","Treasurer","Schnoor","Candice","","G","54219.83","716","0.00","0","20857.14","2008","1564.77","","75076.97","2724","0.00","6759.22","0.00","0.00","0.00","0.00","0.00","0",""
"97-006","Richmond  Realtors Political Action Committee","2004","04/26/2004","APRPM26_04","01/01/2004","04/20/2004","E","R","0","04/22/2004","T","0","Treasurer","Burke","Kathryn","","G","3625.00","8","0.00","0","198.00","2","250.37","","3823.00","10","0.00","52511.54","0.00","0.00","0.00","0.00","0.00","0",""
"97-006","Richmond  Realtors Political Action Committee","2004","06/07/2004","JUNPS07_04","01/01/2004","06/02/2004","E","R","0","06/08/2004","T","0","Treasurer","Burke","Kathryn","","G","1125.00","4","0.00","0","223.00","3","61.73","","1348.00","7","0.00","7892.95","0.00","0.00","0.00","0.00","0.00","0",""
"97-006","Richmond  Realtors Political Action Committee","2004","07/15/2004","JULPS15_04","06/03/2004","06/30/2004","E","R","0","07/09/2004","T","0","Treasurer","Burke","Kathryn","","G","5200.00","2","0.00","0","0.00","0","63.86","","5200.00","2","0.00","2510.00","0.00","0.00","0.00","0.00","0.00","0",""
"97-006","Richmond  Realtors Political Action Committee","2004","07/15/2004","JULP15_04","05/27/2004","06/30/2004","E","R","0","07/12/2004","T","0","Treasurer","Burke","Kathryn","","G","5200.00","2","0.00","0","0.00","0","63.86","","5200.00","2","0.00","2510.00","0.00","0.00","0.00","0.00","0.00","0",""
"97-006","Richmond  Realtors Political Action Committee","2004","10/25/2004","OCTP25_04","07/01/2004","10/20/2004","E","R","0","10/21/2004","T","0","Treasurer","Burke","Kathryn","","G","4750.00","7","0.00","0","71829.35","816","229.86","","76579.35","823","0.00","53839.31","0.00","0.00","0.00","0.00","0.00","0",""
"97-006","Richmond  Realtors Political Action Committee","2004","04/26/2004","APRPM26_04","01/01/2004","04/20/2004","E","A","1","11/30/2004","T","0","Treasurer","Burke","Kathryn","","G","3625.00","8","0.00","0","198.00","2","250.37","","3823.00","10","0.00","52511.54","0.00","0.00","0.00","0.00","0.00","0",""
"97-006","Richmond  Realtors Political Action Committee","2004","07/15/2004","JULP15_04","05/27/2004","06/30/2004","E","A","1","11/30/2004","T","0","Treasurer","Burke","Kathryn","","G","5200.00","2","0.00","0","0.00","0","63.86","","5200.00","2","0.00","2510.00","0.00","0.00","0.00","0.00","0.00","0",""
"97-006","Richmond  Realtors Political Action Committee","2004","06/07/2004","JUNPS07_04","01/01/2004","06/02/2004","E","A","1","11/30/2004","T","0","Treasurer","Burke","Kathryn","","G","1125.00","4","0.00","0","223.00","3","61.73","","1348.00","7","0.00","7892.95","0.00","0.00","0.00","0.00","0.00","0",""
"97-006","Richmond  Realtors Political Action Committee","2004","10/25/2004","OCTP25_04","07/01/2004","10/20/2004","E","A","1","11/30/2004","T","0","Treasurer","Burke","Kathryn","","G","4750.00","7","0.00","0","71829.35","816","229.86","","76579.35","823","0.00","53839.31","0.00","0.00","0.00","0.00","0.00","0",""
"97-006","Richmond  Realtors Political Action Committee","2004","01/18/2005","JANPJ15_05","07/01/2004","12/31/2004","E","R","0","01/13/2005","T","0","Treasurer","Burke","Kathryn","","G","977.00","7","0.00","0","793.00","8","184.80","","1770.00","15","0.00","6241.36","0.00","0.00","0.00","0.00","0.00","0",""
"97-012","Allegheny Energy, Inc. Federal Political Action Committee","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","R","0","09/15/2004","T","0","Treasurer","Kriner","Michael","","G","38751.85","99","0.00","0","2478.86","49","3957.15","","41230.71","148","0.00","63968.95","0.00","0.00","0.00","0.00","0.00","0",""
"97-012","Allegheny Energy, Inc. Federal Political Action Committee","2004","01/18/2005","JANPJ15_05","07/01/2004","12/31/2004","E","R","0","01/31/2005","T","0","Treasurer","Kriner","Michael","","G","40069.50","131","0.00","0","525.35","17","374.70","","40594.85","148","0.00","55270.53","0.00","0.00","0.00","0.00","0.00","0",""
"97-016","APAC Virginia PAC (APAC VA PAC)","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","R","0","07/08/2004","T","0","Treasurer","McDermond","Sarah","","G","1039.67","7","0.00","0","2294.71","85","0.00","0","3334.38","92","0.00","5045.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"97-016","APAC Virginia PAC (APAC VA PAC)","2004","10/25/2004","OCTP25_04","07/01/2004","10/20/2004","E","R","0","10/22/2004","T","0","Treasurer","McDermond","Sarah","","G","785.57","11","0.00","0","1031.28","63","0.00","0","1816.85","74","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"97-016","APAC Virginia PAC (APAC VA PAC)","2004","01/18/2005","JANPJ18_05","07/01/2004","12/31/2004","E","R","0","01/11/2005","T","0","Treasurer","McDermond","Sarah","","G","699.50","17","0.00","0","520.90","56","0.00","","1220.40","73","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0",""
"97-025","Enterprise Holdings, Inc. Political Action Committee","2004","04/26/2004","APRPM26_04","01/01/2004","04/20/2004","E","R","0","04/27/2004","T","0","Treasurer","Snyder","William","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"97-025","Enterprise Holdings, Inc. Political Action Committee","2004","07/15/2004","JULPM15_04","04/21/2004","06/30/2004","E","R","0","07/08/2004","T","0","Treasurer","Snyder","William","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"97-025","Enterprise Holdings, Inc. Political Action Committee","2004","10/25/2004","OCTP25_04","07/01/2004","10/20/2004","E","R","0","10/26/2004","T","0","Treasurer","Snyder","William","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","3000.00","0.00","0.00","0.00","0.00","0.00","0",""
"97-025","Enterprise Holdings, Inc. Political Action Committee","2004","01/18/2005","JANPJ18_05","07/01/2004","12/31/2004","E","R","0","01/12/2005","T","0","Treasurer","Snyder","William","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"97-028","Committee for Responsible Advertising","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","R","0","07/14/2004","T","0","Secretary","Hughes","Barbara","D","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"97-028","Committee for Responsible Advertising","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","A","1","09/14/2004","T","0","Secretary","Hughes","Barbara","D","G","25721.88","10","0.00","0","0.00","0","19.06","","25721.88","10","0.00","9966.00","0.00","0.00","0.00","0.00","0.00","0",""
"97-028","Committee for Responsible Advertising","2004","01/18/2005","JANPJ18_05","07/01/2004","12/31/2004","E","R","0","01/05/2005","T","0","Secretary","Hughes","Barbara","D","G","1144.37","2","0.00","0","0.00","0","21.04","","1144.37","2","0.00","13091.68","0.00","0.00","0.00","0.00","0.00","0",""
"97-041","Mercantile Bankshares Corporation State PAC","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","R","0","07/06/2004","T","0","Treasurer","Varmecky","Ronald","","G","36110.00","353","0.00","0","0.00","0","850.00","","36110.00","353","0.00","5175.00","0.00","0.00","0.00","0.00","0.00","0",""
"97-041","Mercantile Bankshares Corporation State PAC","2004","07/15/2004","JULPJ15_04","01/01/2004","06/30/2004","E","A","1","09/20/2004","T","0","Treasurer","Varmecky","Ronald","","G","36110.00","353","0.00","0","0.00","0","850.00","","36110.00","353","0.00","5175.00","0.00","0.00","0.00","0.00","0.00","0",""
"97-041","Mercantile Bankshares Corporation State PAC","2004","12/06/2004","DECPJ06_04","07/01/2004","12/01/2004","E","R","0","12/03/2004","T","0","Treasurer","Varmecky","Ronald","","G","200.00","2","0.00","0","0.00","0","0.00","","200.00","2","0.00","5915.00","0.00","0.00","0.00","0.00","0.00","0",""
"97-041","Mercantile Bankshares Corporation State PAC","2004","01/18/2005","JANPS18_05","12/02/2004","12/31/2004","E","R","0","01/03/2005","T","0","Treasurer","Varmecky","Ronald","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","4550.00","0.00","0.00","0.00","0.00","0.00","0",""
"97-049","EPIC PharmPAC of Virginia","2004","07/15/2004","JULP15_04","05/27/2004","06/30/2004","E","R","0","07/06/2004","T","0","Treasurer","Borgatti","Robert","","G","0.00","0","0.00","0","5920.00","299","0.00","","5920.00","299","0.00","3387.83","0.00","0.00","0.00","0.00","0.00","0",""
"97-049","EPIC PharmPAC of Virginia","2004","04/26/2004","APRPM26_04","01/01/2004","04/20/2004","E","R","0","07/12/2004","L","0","Treasurer","Borgatti","Robert","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","15.00","0.00","0.00","0.00","0.00","0.00","0",""
