"Committee Code","Committee Type","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","ELECTION_YEAR","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Sum Contrib A","Qty Contrib A","Sum Contrib B","Qty Contrib B","Sub Unitemized Contrib","Qty UnItemized Contrib","Sum Contrib C","Qty Contrib C","Total Contrib","Total Qty Contrib","Sum Exp B","Sum Exp D","Begin Loan Bal","Sum Loans Recvd E","Sum Loans Paid E","End Loan Bal","Sum Unitemized Contrib2","Qty Unitemized Contrib2","Sum Unitemized Contrib2 Exp"
"91-217","Fredericksburg Area Construction Trust PAC","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/05/2012","T","0","Treasurer","Younger","Edward","","G","0.00","0","0.00","0","0.00","0","2.26","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-222","State Employee Rights Campaign Committee","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/05/2011","T","0","Treasurer","Mix","Mark","A","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-222","State Employee Rights Campaign Committee","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/07/2011","T","0","Treasurer","Mix","Mark","A","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-222","State Employee Rights Campaign Committee","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/11/2011","T","0","Treasurer","Mix","Mark","A","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-222","State Employee Rights Campaign Committee","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/10/2012","T","0","Treasurer","Mix","Mark","A","G","2100.00","5","0.00","0","10249.00","333","0.00","","12349.00","338","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-222","State Employee Rights Campaign Committee","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","A","1","01/17/2012","T","0","Treasurer","Mix","Mark","A","G","2100.00","5","0.00","0","10384.00","335","270.00","","12484.00","340","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-222","State Employee Rights Campaign Committee","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","A","2","03/05/2012","T","0","Treasurer","Mix","Mark","A","G","2100.00","5","0.00","0","10654.00","339","0.00","","12754.00","344","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-222","State Employee Rights Campaign Committee","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","A","3","04/17/2012","T","0","Treasurer","Mix","Mark","A","G","2100.00","5","0.00","0","9834.00","336","0.00","","11934.00","341","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-225","Nationwide Virginia Political Participation Fund","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/06/2011","T","0","Treasurer","Dove","Carol","","G","337.50","15","0.00","0","2939.28","461","0.00","","3276.78","476","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-225","Nationwide Virginia Political Participation Fund","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/11/2011","T","0","Treasurer","Dove","Carol","","G","247.50","14","0.00","0","487.50","74","0.00","","735.00","88","0.00","5412.50","0.00","0.00","0.00","0.00","0.00","0",""
"91-225","Nationwide Virginia Political Participation Fund","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/13/2011","T","0","Treasurer","Dove","Carol","","G","10.00","1","0.00","0","20.00","6","0.00","","30.00","7","0.00","4750.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-225","Nationwide Virginia Political Participation Fund","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/17/2012","T","0","Treasurer","Dove","Carol","","G","0.00","0","0.00","0","0.00","0","500.00","","0.00","0","0.00","13230.63","0.00","0.00","0.00","0.00","0.00","0",""
"91-226","Virginia Transportation Construction Alliance PAC","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/07/2011","T","0","Treasurer","Perkins","Jeff","","G","33150.00","19","0.00","0","0.00","0","0.00","","33150.00","19","0.00","2236.90","0.00","0.00","0.00","0.00","0.00","0",""
"91-226","Virginia Transportation Construction Alliance PAC","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/06/2011","T","0","Treasurer","Perkins","Jeff","","G","23600.00","18","0.00","0","100.00","1","0.00","","23700.00","19","0.00","6019.12","0.00","0.00","0.00","0.00","0.00","0",""
"91-226","Virginia Transportation Construction Alliance PAC","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/11/2011","T","0","Treasurer","Perkins","Jeff","","G","28101.00","51","26073.52","67","375.00","5","0.00","","55069.52","129","26073.52","38064.05","0.00","0.00","0.00","0.00","520.00","6",""
"91-226","Virginia Transportation Construction Alliance PAC","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/06/2012","T","0","Treasurer","Perkins","Jeff","","G","480.00","1","0.00","0","0.00","0","0.00","","480.00","1","0.00","15400.98","0.00","0.00","0.00","0.00","0.00","0",""
"91-232","Virginia State Police Association PAC","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/04/2011","T","0","President","Huggins","M. Wayne","","G","17500.00","4","0.00","0","0.00","0","0.00","","17500.00","4","0.00","17500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-232","Virginia State Police Association PAC","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/06/2011","T","0","President","Huggins","M. Wayne","","G","18800.00","13","425.50","2","0.00","0","0.00","","19225.50","15","425.50","18800.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-232","Virginia State Police Association PAC","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","A","1","07/13/2011","T","0","President","Huggins","M. Wayne","","G","19365.00","14","0.00","0","0.00","0","0.00","","19365.00","16","0.00","19365.00","0.00","0.00","0.00","0.00","0.00","2",""
"91-232","Virginia State Police Association PAC","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/03/2011","T","0","President","Huggins","M. Wayne","","G","6650.00","7","0.00","0","0.00","0","0.00","","6650.00","7","0.00","6802.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-232","Virginia State Police Association PAC","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/04/2012","T","0","President","Huggins","M. Wayne","","G","4250.00","8","0.00","0","0.00","0","0.00","","4250.00","8","0.00","4400.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-237","SunTrust Responsible Government Fund","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/15/2011","T","0","Treasurer","Skidmore","Brenda","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","3471.50","0.00","0.00","0.00","0.00","0.00","0",""
"91-237","SunTrust Responsible Government Fund","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/15/2011","T","0","Treasurer","Skidmore","Brenda","","G","0.00","0","0.00","0","0.00","0","15000.00","","0.00","0","0.00","12150.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-237","SunTrust Responsible Government Fund","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/17/2011","T","0","Treasurer","Skidmore","Brenda","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","1700.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-237","SunTrust Responsible Government Fund","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/13/2012","T","0","Treasurer","Skidmore","Brenda","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-238","Virginia Chiropractic PAC, Inc.","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/14/2011","T","0","Treas","Rathmann","Jennifer","","G","11752.36","101","0.00","0","0.00","0","0.00","","11752.36","101","0.00","340.64","0.00","0.00","0.00","0.00","0.00","0",""
"91-238","Virginia Chiropractic PAC, Inc.","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/14/2011","T","0","Treas","Rathmann","Jennifer","","G","14735.02","144","0.00","0","0.00","0","0.00","","14735.02","144","0.00","5572.89","0.00","0.00","0.00","0.00","0.00","0",""
"91-238","Virginia Chiropractic PAC, Inc.","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","A","1","07/14/2011","T","0","Treas","Rathmann","Jennifer","","G","14735.02","144","0.00","0","0.00","0","0.00","","14735.02","144","0.00","5572.89","0.00","0.00","0.00","0.00","0.00","0",""
"91-238","Virginia Chiropractic PAC, Inc.","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/17/2011","T","0","Treas","Rathmann","Jennifer","","G","10894.68","108","0.00","0","0.00","0","0.00","","10894.68","108","0.00","40342.05","0.00","0.00","0.00","0.00","0.00","0",""
"91-238","Virginia Chiropractic PAC, Inc.","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/17/2012","T","0","Treas","Rathmann","Jennifer","","G","15319.02","145","0.00","0","0.00","0","0.00","","15319.02","145","0.00","34530.49","0.00","0.00","0.00","0.00","0.00","0",""
"91-238","Virginia Chiropractic PAC, Inc.","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","A","1","05/24/2012","T","0","Treas","Rathmann","Jennifer","","G","8721.68","45","0.00","0","3197.34","56","0.00","","11919.02","101","0.00","340.64","0.00","0.00","0.00","0.00","0.00","0",""
"91-238","Virginia Chiropractic PAC, Inc.","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","A","2","05/24/2012","T","0","Treas","Rathmann","Jennifer","","G","12698.02","103","0.00","0","2037.00","41","0.00","","14735.02","144","0.00","5572.89","0.00","0.00","0.00","0.00","0.00","0",""
"91-238","Virginia Chiropractic PAC, Inc.","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","A","1","05/24/2012","T","0","Treas","Rathmann","Jennifer","","G","10028.68","93","0.00","0","866.00","15","2000.00","","10894.68","108","0.00","34456.08","0.00","0.00","0.00","0.00","0.00","0",""
"91-238","Virginia Chiropractic PAC, Inc.","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","A","1","05/24/2012","T","0","Treas","Rathmann","Jennifer","","G","14959.02","133","0.00","0","560.00","14","2000.00","","15519.02","147","0.00","34550.49","0.00","0.00","0.00","0.00","0.00","0",""
"91-243","Henrico Political Action Committee for Education","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/12/2011","T","0","Treas","Andrews","Jennifer","","G","0.00","0","0.00","0","175.40","16","0.00","","175.40","16","0.00","15.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-243","Henrico Political Action Committee for Education","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","A","1","07/06/2011","T","0","Treas","Andrews","Jennifer","","G","175.40","1","0.00","0","0.00","0","0.00","","175.40","1","0.00","15.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-243","Henrico Political Action Committee for Education","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/06/2011","T","0","Treas","Andrews","Jennifer","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-243","Henrico Political Action Committee for Education","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/14/2011","T","0","Treas","Andrews","Jennifer","","G","176.50","1","0.00","0","0.00","0","0.00","","176.50","1","0.00","1001.90","0.00","0.00","0.00","0.00","0.00","0",""
"91-243","Henrico Political Action Committee for Education","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/11/2012","T","0","Treas","Andrews","Jennifer","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/14/2011","T","0","Treasurer","Hodges","Thomas","","G","547.84","9","0.00","0","2852.00","291","0.00","","3399.84","300","0.00","1573.56","0.00","0.00","0.00","0.00","0.00","0",""
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","A","1","04/20/2011","T","0","Treasurer","Hodges","Thomas","","G","599.92","11","0.00","0","2978.68","296","0.00","","3578.60","307","0.00","1573.56","0.00","0.00","0.00","0.00","0.00","0",""
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/14/2011","T","0","Treasurer","Hodges","Thomas","","G","755.00","11","0.00","0","755.00","36","0.00","","1510.00","47","0.00","2459.43","0.00","0.00","0.00","0.00","0.00","0",""
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/17/2011","T","0","Treasurer","Hodges","Thomas","","G","1066.00","16","0.00","0","853.50","55","0.00","","1919.50","71","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","A","1","10/22/2011","T","0","Treasurer","Hodges","Thomas","","G","3968.00","32","0.00","0","1785.50","69","0.00","","5753.50","101","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/16/2012","T","0","Treasurer","Hodges","Thomas","","G","5579.50","69","0.00","0","2873.50","104","0.00","","8453.00","173","0.00","4569.79","0.00","0.00","0.00","0.00","0.00","0",""
"91-246","PAC for Affordable Housing of the Peninsula","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/13/2011","T","0","Treas","Marshall","Toni","","G","0.00","0","0.00","0","0.00","0","2.12","","0.00","0","0.00","2835.21","0.00","0.00","0.00","0.00","0.00","0",""
"91-246","PAC for Affordable Housing of the Peninsula","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/14/2011","T","0","Treas","Marshall","Toni","","G","0.00","0","0.00","0","0.00","0","1.67","","0.00","0","0.00","2825.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-246","PAC for Affordable Housing of the Peninsula","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/14/2011","T","0","Treas","Marshall","Toni","","G","0.00","0","0.00","0","0.00","0","1.36","","0.00","0","0.00","761.46","0.00","0.00","0.00","0.00","0.00","0",""
"91-246","PAC for Affordable Housing of the Peninsula","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/13/2012","T","0","Treas","Marshall","Toni","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","4391.67","0.00","0.00","0.00","0.00","0.00","0",""
"91-249","Realtors PAC of Virginia","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/15/2011","T","0","Treasurer","Washington","Valerie","","G","34486.34","100","0.00","0","47869.63","2095","2272.71","","82355.97","2195","0.00","30115.98","0.00","0.00","0.00","0.00","0.00","0",""
"91-249","Realtors PAC of Virginia","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/13/2011","T","0","Treasurer","Washington","Valerie","","G","23891.33","75","0.00","0","27342.39","988","1195.02","","51233.72","1063","0.00","78309.29","0.00","0.00","0.00","0.00","0.00","0",""
"91-249","Realtors PAC of Virginia","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/14/2011","T","0","Treasurer","Washington","Valerie","","G","21851.52","67","0.00","0","32984.20","1647","2629.00","","54835.72","1714","0.00","112325.30","0.00","0.00","0.00","0.00","0.00","0",""
"91-249","Realtors PAC of Virginia","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/16/2012","T","0","Treasurer","Washington","Valerie","","G","14755.10","49","0.00","0","70530.75","3831","2259.00","","85285.85","3880","0.00","224323.63","0.00","0.00","0.00","0.00","0.00","0",""
"91-250","Richmond Area Municipal Contractors Association PAC","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/11/2011","T","0","","Todd","J. Michael","","G","250.00","1","0.00","0","700.00","7","0.00","","950.00","8","0.00","1898.84","0.00","0.00","0.00","0.00","0.00","0",""
"91-250","Richmond Area Municipal Contractors Association PAC","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/13/2011","T","0","","Todd","J. Michael","","G","0.00","0","0.00","0","0.00","0","267.84","","0.00","0","0.00","1156.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-250","Richmond Area Municipal Contractors Association PAC","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/12/2011","T","0","","Todd","J. Michael","","G","500.00","1","0.00","0","300.00","3","13.00","","800.00","4","0.00","600.08","0.00","0.00","0.00","0.00","0.00","0",""
"91-250","Richmond Area Municipal Contractors Association PAC","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/11/2012","T","0","","Todd","J. Michael","","G","500.00","1","0.00","0","1200.00","12","0.00","","1700.00","13","0.00","581.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-250","Richmond Area Municipal Contractors Association PAC","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","A","1","01/11/2012","T","0","","Todd","J. Michael","","G","500.00","1","0.00","0","1200.00","12","0.00","","1700.00","13","0.00","881.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-251","Virginia Automatic Merchandising Association PAC","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","06/28/2011","L","0","Treasurer","Spikes","Shane","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-251","Virginia Automatic Merchandising Association PAC","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/14/2011","T","0","Treasurer","Spikes","Shane","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","1900.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-251","Virginia Automatic Merchandising Association PAC","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/17/2011","T","0","Treasurer","Spikes","Shane","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-251","Virginia Automatic Merchandising Association PAC","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/16/2012","T","0","Treasurer","Spikes","Shane","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-253","Virginia Credit Union PAC","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/06/2011","T","0","Treasurer","Sherbin","Karin","","G","7572.50","34","0.00","0","15607.72","698","31.08","","23180.22","732","0.00","32564.66","0.00","0.00","0.00","0.00","0.00","0",""
"91-253","Virginia Credit Union PAC","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/07/2011","T","0","Treasurer","Sherbin","Karin","","G","2733.50","18","0.00","0","19833.40","744","26.17","","22566.90","762","0.00","50806.20","0.00","0.00","0.00","0.00","0.00","0",""
"91-253","Virginia Credit Union PAC","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/04/2011","T","0","Treasurer","Sherbin","Karin","","G","1581.50","29","0.00","0","9430.04","697","17.05","","11011.54","726","0.00","32059.40","0.00","0.00","0.00","0.00","0.00","0",""
"91-253","Virginia Credit Union PAC","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/17/2012","T","0","Treasurer","Sherbin","Karin","","G","13370.93","111","0.00","0","60840.91","2179","21.95","","74211.84","2290","0.00","34935.73","0.00","0.00","0.00","0.00","0.00","0",""
"91-255","Medical Society of Virginia.PAC (MSVPAC)","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/15/2011","T","0","","Hall","Dennis","","G","45450.00","47","0.00","0","1175.00","19","4007.27","","46625.00","66","0.00","40195.67","0.00","0.00","0.00","0.00","0.00","0",""
"91-255","Medical Society of Virginia.PAC (MSVPAC)","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/15/2011","T","0","","Hall","Dennis","","G","33300.00","99","0.00","0","3235.00","40","3398.54","","36535.00","139","0.00","40734.45","0.00","0.00","0.00","0.00","0.00","0",""
"91-255","Medical Society of Virginia.PAC (MSVPAC)","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/17/2011","T","0","","Hall","Dennis","","G","50500.00","88","0.00","0","2140.00","26","1124.24","","52640.00","114","0.00","91900.67","0.00","0.00","0.00","0.00","0.00","0",""
"91-255","Medical Society of Virginia.PAC (MSVPAC)","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/17/2012","T","0","","Hall","Dennis","","G","143557.50","132","0.00","0","2700.00","44","18831.51","","146257.50","176","0.00","59925.13","0.00","0.00","0.00","0.00","0.00","0",""
"91-256","Virginia Sheriffs Association PAC","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/04/2011","T","0","Exec Director","Jones","John","","G","10000.00","1","0.00","0","0.00","0","100.00","","10000.00","1","0.00","12200.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-256","Virginia Sheriffs Association PAC","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/01/2011","T","0","Exec Director","Jones","John","","G","20500.00","3","0.00","0","0.00","0","0.00","","20500.00","3","0.00","21200.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-256","Virginia Sheriffs Association PAC","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/03/2011","T","0","Exec Director","Jones","John","","G","10000.00","1","0.00","0","0.00","0","0.00","","10000.00","1","0.00","9455.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-256","Virginia Sheriffs Association PAC","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/04/2012","T","0","Exec Director","Jones","John","","G","10000.00","1","0.00","0","0.00","0","0.00","","10000.00","1","0.00","10814.04","0.00","0.00","0.00","0.00","0.00","0",""
"91-258","Virginia Wine Wholesalers Association PAC","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/11/2011","T","0","Treasurer","Buckner","Larry","E","G","0.00","0","0.00","0","0.00","0","8.24","","0.00","0","0.00","3468.40","0.00","0.00","0.00","0.00","0.00","0",""
"91-258","Virginia Wine Wholesalers Association PAC","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/11/2011","T","0","Treasurer","Buckner","Larry","E","G","96740.28","10","0.00","0","0.00","0","9.24","","96740.28","10","0.00","1550.76","0.00","0.00","0.00","0.00","0.00","0",""
"91-258","Virginia Wine Wholesalers Association PAC","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/13/2011","T","0","Treasurer","Buckner","Larry","E","G","100050.00","10","0.00","0","0.00","0","9.43","","100050.00","10","0.00","228200.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-258","Virginia Wine Wholesalers Association PAC","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/10/2012","T","0","Treasurer","Buckner","Larry","E","G","0.00","0","0.00","0","0.00","0","3.45","","0.00","0","0.00","31003.52","0.00","0.00","0.00","0.00","0.00","0",""
"91-261","Wood Products PAC of Virginia","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/06/2011","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","G","0.00","0","0.00","0","0.00","0","0.09","","0.00","0","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-261","Wood Products PAC of Virginia","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/12/2011","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","G","0.00","0","0.00","0","0.00","0","0.09","","0.00","0","0.00","150.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-261","Wood Products PAC of Virginia","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/13/2011","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","G","0.00","0","0.00","0","0.00","0","0.03","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-261","Wood Products PAC of Virginia","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/11/2012","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","G","750.00","2","0.00","0","50.00","1","0.02","","800.00","3","0.00","900.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-267","American Institute of Architects, VA Society PAC","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/12/2011","T","0","Secr-Treas","Braymer","John","","G","150.00","1","0.00","0","0.00","0","0.33","","150.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-267","American Institute of Architects, VA Society PAC","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/14/2011","T","0","Secr-Treas","Braymer","John","","G","2500.00","2","0.00","0","0.00","0","0.34","","2500.00","2","0.00","1250.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-267","American Institute of Architects, VA Society PAC","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/07/2011","T","0","Secr-Treas","Braymer","John","","G","200.00","1","0.00","0","0.00","0","0.37","","200.00","1","0.00","6075.50","0.00","0.00","0.00","0.00","0.00","0",""
"91-267","American Institute of Architects, VA Society PAC","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/14/2012","T","0","Secr-Treas","Braymer","John","","G","150.00","1","0.00","0","300.00","3","0.24","","450.00","4","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-274","Reed Smith Political Action Committee","2011","04/15/2011","PAC2110001","01/01/2011","03/31/2011","E","R","0","04/07/2011","T","0","Treasurer","Thomas","William","G","G","15000.00","2","0.00","0","0.00","0","250.00","","15000.00","2","0.00","18460.06","0.00","0.00","0.00","0.00","0.00","0",""
"91-274","Reed Smith Political Action Committee","2011","09/01/2011","PAC2110002","04/01/2011","06/30/2011","E","R","0","07/12/2011","T","0","Treasurer","Thomas","William","G","G","40000.00","3","0.00","0","0.00","0","250.00","","40000.00","3","0.00","32605.55","0.00","0.00","0.00","0.00","0.00","0",""
"91-274","Reed Smith Political Action Committee","2011","12/01/2011","PAC2110003","07/01/2011","09/30/2011","E","R","0","10/13/2011","T","0","Treasurer","Thomas","William","G","G","25000.00","3","0.00","0","0.00","0","0.00","","25000.00","3","0.00","26276.15","0.00","0.00","0.00","0.00","0.00","0",""
"91-274","Reed Smith Political Action Committee","2011","01/17/2012","PAC2110004","10/01/2011","12/31/2011","E","R","0","01/10/2012","T","0","Treasurer","Thomas","William","G","G","17500.00","1","0.00","0","0.00","0","0.00","","17500.00","1","0.00","12521.72","0.00","0.00","0.00","0.00","0.00","0",""
