"Committee Code","Committee Type","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","ELECTION_YEAR","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Sum Contrib A","Qty Contrib A","Sum Contrib B","Qty Contrib B","Sub Unitemized Contrib","Qty UnItemized Contrib","Sum Contrib C","Qty Contrib C","Total Contrib","Total Qty Contrib","Sum Exp B","Sum Exp D","Begin Loan Bal","Sum Loans Recvd E","Sum Loans Paid E","End Loan Bal","Sum Unitemized Contrib2","Qty Unitemized Contrib2","Sum Unitemized Contrib2 Exp"
"91-205","Virginia Optometric PAC","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/11/2007","T","0","Treasurer","Keeney","Bruce","","G","40240.01","169","0.00","0","1868.56","38","44.81","","42108.57","207","0.00","23050.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-206","Virginia Psychologists for Legislative Action NOW (V-PLAN)","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/11/2006","T","0","Treasurer","Keeney","Bruce","","G","250.00","1","0.00","0","785.00","18","17.38","","1035.00","19","0.00","25.50","0.00","0.00","0.00","0.00","0.00","0",""
"91-206","Virginia Psychologists for Legislative Action NOW (V-PLAN)","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/10/2006","T","0","Treasurer","Keeney","Bruce","","G","0.00","0","0.00","0","358.36","8","18.39","","358.36","8","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-206","Virginia Psychologists for Legislative Action NOW (V-PLAN)","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/03/2006","T","0","Treasurer","Keeney","Bruce","","G","0.00","0","0.00","0","25.00","1","18.66","","25.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-206","Virginia Psychologists for Legislative Action NOW (V-PLAN)","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/03/2007","T","0","Treasurer","Keeney","Bruce","","G","0.00","0","0.00","0","40.00","1","13.13","","40.00","1","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-207","Virginia Society of Anesthesiologists PAC","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/19/2006","T","0","Treasurer","Ball","Brian","R","G","40850.00","34","0.00","0","220.00","3","300.56","","41070.00","37","0.00","15247.58","0.00","0.00","0.00","0.00","0.00","0",""
"91-207","Virginia Society of Anesthesiologists PAC","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/05/2006","T","0","Treasurer","Ball","Brian","R","G","500.00","2","0.00","0","0.00","0","350.14","","500.00","2","0.00","21548.62","0.00","0.00","0.00","0.00","0.00","0",""
"91-207","Virginia Society of Anesthesiologists PAC","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/04/2006","T","0","Treasurer","Ball","Brian","R","G","250.00","1","0.00","0","100.00","1","304.02","","350.00","2","0.00","19054.26","0.00","0.00","0.00","0.00","0.00","0",""
"91-207","Virginia Society of Anesthesiologists PAC","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/09/2007","T","0","Treasurer","Ball","Brian","R","G","3675.00","14","0.00","0","200.00","2","1703.97","","3875.00","16","0.00","18802.27","0.00","0.00","0.00","0.00","0.00","0",""
"91-208","Virginia Beverage Association PAC","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/05/2006","T","0","","Duvall","Charles","","G","19050.00","5","0.00","0","0.00","0","750.00","","19050.00","5","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-208","Virginia Beverage Association PAC","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/12/2006","T","0","","Duvall","Charles","","G","20500.00","4","0.00","0","0.00","0","0.00","","20500.00","4","0.00","250.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-208","Virginia Beverage Association PAC","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/10/2006","T","0","","Duvall","Charles","","G","20000.00","1","0.00","0","0.00","0","0.00","","20000.00","1","0.00","550.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-208","Virginia Beverage Association PAC","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/09/2007","T","0","","Duvall","Charles","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","1250.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-209","Virginia AFL-CIO","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/11/2006","T","0","Treasurer","Davenport","Carlton","","G","21129.60","2","0.00","0","0.00","0","866.28","","21129.60","2","0.00","14301.05","0.00","0.00","0.00","0.00","0.00","0",""
"91-209","Virginia AFL-CIO","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/13/2006","T","0","Treasurer","Davenport","Carlton","","G","17000.80","3","0.00","0","0.00","0","17.17","","17000.80","3","0.00","11696.04","0.00","0.00","0.00","0.00","0.00","0",""
"91-209","Virginia AFL-CIO","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/10/2006","T","0","Treasurer","Davenport","Carlton","","G","54147.92","6","0.00","0","0.00","0","34.51","","54147.92","6","0.00","10152.58","0.00","0.00","0.00","0.00","0.00","0",""
"91-209","Virginia AFL-CIO","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/17/2007","T","0","Treasurer","Davenport","Carlton","","G","141454.34","7","0.00","0","0.00","0","40.48","","141454.34","7","0.00","81304.43","0.00","0.00","0.00","0.00","0.00","0",""
"91-209","Virginia AFL-CIO","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","A","1","09/18/2007","T","0","Treasurer","Davenport","Carlton","","G","54147.92","6","0.00","0","0.00","0","2784.51","","54147.92","6","0.00","10152.58","0.00","0.00","0.00","0.00","0.00","0",""
"91-209","Virginia AFL-CIO","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","A","1","09/18/2007","T","0","Treasurer","Davenport","Carlton","","G","141454.34","7","0.00","0","0.00","0","56.82","","141454.34","7","0.00","81304.43","0.00","0.00","0.00","0.00","0.00","0",""
"91-210","Virginia Trial Lawyers PAC","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/14/2006","T","0","Treasurer","Harris","Jack","","G","32169.00","120","0.00","0","2650.48","91","308.15","","34819.48","211","0.00","20061.90","0.00","0.00","0.00","0.00","0.00","0",""
"91-210","Virginia Trial Lawyers PAC","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/14/2006","T","0","Treasurer","Harris","Jack","","G","59903.14","165","0.00","0","622.49","41","484.86","","60525.63","206","0.00","51858.34","0.00","0.00","0.00","0.00","0.00","0",""
"91-210","Virginia Trial Lawyers PAC","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/16/2006","T","0","Treasurer","Harris","Jack","","G","77849.81","175","0.00","0","456.66","28","857.11","","78306.47","203","0.00","13500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-210","Virginia Trial Lawyers PAC","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/15/2007","T","0","Treasurer","Harris","Jack","","G","115319.01","202","0.00","0","190.00","10","2249.08","","115509.01","212","0.00","77000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-212","Verizon Good Government Club of Virginia","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/17/2006","T","0","Treas","Merriman","Jeffrey","T","G","99706.10","7","0.00","0","6074.49","203","30.56","","105780.59","210","0.00","14375.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-212","Verizon Good Government Club of Virginia","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/17/2006","T","0","Treas","Merriman","Jeffrey","T","G","6371.72","199","0.00","0","0.00","0","0.00","","6371.72","199","0.00","25050.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-212","Verizon Good Government Club of Virginia","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","A","1","09/11/2006","T","0","Treas","Merriman","Jeffrey","T","G","100056.10","9","0.00","0","6094.75","201","30.56","","106150.85","210","0.00","26750.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-212","Verizon Good Government Club of Virginia","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","A","1","09/11/2006","T","0","Treas","Merriman","Jeffrey","T","G","3374.10","37","0.00","0","2997.62","162","34.14","","6371.72","199","0.00","26050.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-212","Verizon Good Government Club of Virginia","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/16/2006","T","0","Treas","Merriman","Jeffrey","T","G","4283.66","53","0.00","0","2749.56","154","38.56","","7033.22","207","0.00","19200.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-212","Verizon Good Government Club of Virginia","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/15/2007","T","0","Treas","Merriman","Jeffrey","T","G","8612.92","92","0.00","0","1599.04","120","42.83","","10211.96","212","0.00","18174.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-216","Fairfax Education Association","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/17/2006","T","0","Treasurer","Karsh","JoAnn","","G","2830.38","2","0.00","0","700.00","15","0.00","","3530.38","17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-216","Fairfax Education Association","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/13/2006","T","0","Treasurer","Karsh","JoAnn","","G","6008.78","15","0.00","0","1791.00","52","0.00","","7799.78","67","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-216","Fairfax Education Association","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/11/2006","T","0","Treasurer","Karsh","JoAnn","","G","699.00","9","0.00","0","263.00","8","0.00","","962.00","17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-216","Fairfax Education Association","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/16/2007","T","0","Treasurer","Karsh","JoAnn","","G","6949.34","37","0.00","0","2807.00","69","0.00","","9756.34","106","0.00","7105.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-217","Fredericksburg Area Construction Trust PAC","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/16/2006","T","0","Treasurer","Younger","Edward","","G","2000.00","2","0.00","0","0.00","0","7.53","","2000.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-217","Fredericksburg Area Construction Trust PAC","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/17/2006","T","0","Treasurer","Younger","Edward","","G","250.00","1","0.00","0","0.00","0","7.86","","250.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-217","Fredericksburg Area Construction Trust PAC","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/13/2006","T","0","Treasurer","Younger","Edward","","G","0.00","0","0.00","0","0.00","0","7.99","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-217","Fredericksburg Area Construction Trust PAC","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/16/2007","T","0","Treasurer","Younger","Edward","","G","0.00","0","0.00","0","0.00","0","7.99","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-222","State Employee Rights Campaign Committee","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/03/2006","T","0","Treasurer","Mix","Mark","A","G","0.00","0","0.00","0","0.00","0","30.19","","0.00","0","0.00","77.55","0.00","0.00","0.00","0.00","0.00","0",""
"91-222","State Employee Rights Campaign Committee","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/17/2006","T","0","Treasurer","Mix","Mark","A","G","0.00","0","0.00","0","0.00","0","30.58","","0.00","0","0.00","90.41","0.00","0.00","0.00","0.00","0.00","0",""
"91-222","State Employee Rights Campaign Committee","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","A","1","08/31/2006","T","0","Treasurer","Mix","Mark","A","G","0.00","0","0.00","0","0.00","0","45.52","","0.00","0","0.00","116.35","0.00","0.00","0.00","0.00","0.00","0",""
"91-222","State Employee Rights Campaign Committee","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/11/2006","T","0","Treasurer","Mix","Mark","A","G","14075.00","16","0.00","0","12776.89","477","87.82","","26851.89","493","0.00","2137.72","0.00","0.00","0.00","0.00","0.00","0",""
"91-222","State Employee Rights Campaign Committee","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","A","1","10/12/2006","T","0","Treasurer","Mix","Mark","A","G","14075.00","16","0.00","0","12776.89","477","1087.82","","26851.89","493","0.00","2197.37","0.00","0.00","0.00","0.00","0.00","0",""
"91-222","State Employee Rights Campaign Committee","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/12/2007","T","0","Treasurer","Mix","Mark","A","G","250.00","1","0.00","0","1618.00","47","71.80","","1868.00","48","0.00","15227.89","0.00","0.00","0.00","0.00","0.00","0",""
"91-222","State Employee Rights Campaign Committee","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","A","1","09/10/2007","T","0","Treasurer","Mix","Mark","A","G","0.00","0","0.00","0","0.00","0","45.87","","0.00","0","0.00","1116.41","0.00","0.00","0.00","0.00","0.00","0",""
"91-225","Nationwide Virginia Political Participation Fund","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/13/2006","T","0","Treasurer","Dove","Carol","","G","105.00","7","0.00","0","4973.00","822","0.00","","5078.00","829","0.00","1100.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-225","Nationwide Virginia Political Participation Fund","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/11/2006","T","0","Treasurer","Dove","Carol","","G","1608.75","108","0.00","0","3004.50","607","0.00","","4613.25","715","0.00","13379.75","0.00","0.00","0.00","0.00","0.00","0",""
"91-225","Nationwide Virginia Political Participation Fund","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/16/2006","T","0","Treasurer","Dove","Carol","","G","2476.00","172","0.00","0","2968.25","642","0.00","","5444.25","814","0.00","6350.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-225","Nationwide Virginia Political Participation Fund","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/04/2007","T","0","Treasurer","Dove","Carol","","G","4010.00","477","0.00","0","613.50","228","500.00","","4623.50","705","0.00","9500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-225","Nationwide Virginia Political Participation Fund","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","A","1","09/14/2007","T","0","Treasurer","Dove","Carol","","G","4010.00","477","0.00","0","613.50","228","500.00","","4623.50","705","0.00","9500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-226","Virginia Transportation Construction Alliance PAC","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/18/2006","T","0","Treasurer","Perkins","Jeff","","G","0.00","0","0.00","0","0.00","0","3.37","","0.00","0","0.00","3643.81","0.00","0.00","0.00","0.00","0.00","0",""
"91-226","Virginia Transportation Construction Alliance PAC","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/18/2006","T","0","Treasurer","Perkins","Jeff","","G","17300.00","19","22778.00","22","0.00","0","4.98","","40078.00","41","22778.00","16.40","0.00","0.00","0.00","0.00","0.00","0",""
"91-226","Virginia Transportation Construction Alliance PAC","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/24/2006","L","0","Treasurer","Perkins","Jeff","","G","42475.98","49","0.00","0","130.00","2","44.65","","42605.98","51","0.00","3300.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-226","Virginia Transportation Construction Alliance PAC","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/22/2007","T","0","Treasurer","Perkins","Jeff","","G","3800.00","5","0.00","0","50.00","1","35.21","","3850.00","6","0.00","525.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-232","Virginia State Police Association PAC","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/17/2006","T","0","President","Huggins","M. Wayne","","G","58000.00","3","0.00","0","0.00","0","0.00","","58000.00","3","0.00","54650.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-232","Virginia State Police Association PAC","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/11/2006","T","0","President","Huggins","M. Wayne","","G","40000.00","5","646.80","4","0.00","0","0.00","","40646.80","9","646.80","43000.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-232","Virginia State Police Association PAC","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/04/2006","T","0","President","Huggins","M. Wayne","","G","29784.94","10","0.00","1","0.00","0","0.00","","29784.94","11","0.00","29326.19","0.00","0.00","0.00","0.00","0.00","0",""
"91-232","Virginia State Police Association PAC","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/10/2007","T","0","President","Huggins","M. Wayne","","G","11000.00","7","0.00","0","0.00","0","0.00","","11000.00","7","0.00","12023.14","0.00","0.00","0.00","0.00","0.00","0",""
"91-232","Virginia State Police Association PAC","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","A","1","10/23/2007","T","0","President","Huggins","M. Wayne","","G","58000.00","3","0.00","0","0.00","0","0.00","","58000.00","3","0.00","54650.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-237","SunTrust Responsible Government Fund","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/17/2006","T","0","Treasurer","Skidmore","Brenda","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","2250.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-237","SunTrust Responsible Government Fund","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/13/2006","T","0","Treasurer","Skidmore","Brenda","","G","20000.00","1","0.00","0","0.00","0","0.00","","20000.00","1","0.00","15500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-237","SunTrust Responsible Government Fund","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","A","1","10/16/2006","T","0","Treasurer","Skidmore","Brenda","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","2250.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-237","SunTrust Responsible Government Fund","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/16/2006","T","0","Treasurer","Skidmore","Brenda","","G","0.00","0","0.00","0","0.00","0","10000.00","","0.00","0","0.00","19600.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-237","SunTrust Responsible Government Fund","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/16/2007","T","0","Treasurer","Skidmore","Brenda","","G","0.00","0","0.00","0","0.00","0","16000.00","","0.00","0","0.00","14750.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-237","SunTrust Responsible Government Fund","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","A","1","01/18/2007","T","0","Treasurer","Skidmore","Brenda","","G","0.00","0","0.00","0","0.00","0","16000.00","","0.00","0","0.00","16250.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-238","Virginia Chiropractic PAC, Inc.","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/17/2006","T","0","Treas","Rathmann","Jennifer","","G","12375.00","61","0.00","0","0.00","0","20.16","","12375.00","61","0.00","417.15","0.00","0.00","0.00","0.00","0.00","0",""
"91-238","Virginia Chiropractic PAC, Inc.","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/17/2006","T","0","Treas","Rathmann","Jennifer","","G","9420.00","73","0.00","0","0.00","0","23.16","","9420.00","73","0.00","2200.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-238","Virginia Chiropractic PAC, Inc.","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/16/2006","T","0","Treas","Rathmann","Jennifer","","G","6675.00","61","0.00","0","0.00","0","24.58","","6675.00","61","0.00","17600.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-238","Virginia Chiropractic PAC, Inc.","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/16/2007","T","0","Treas","Rathmann","Jennifer","","G","12790.00","81","0.00","0","0.00","0","23.05","","12790.00","81","0.00","394.11","0.00","0.00","0.00","0.00","0.00","0",""
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/13/2006","T","0","Treasurer","Hodges","Thomas","","G","2270.34","20","0.00","0","5346.37","433","0.00","","7616.71","453","0.00","35360.86","0.00","0.00","0.00","0.00","0.00","0",""
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/17/2006","T","0","Treasurer","Hodges","Thomas","","G","2474.60","39","1375.00","6","5069.33","402","0.00","","9003.93","449","1375.00","4781.62","0.00","0.00","0.00","0.00","85.00","2",""
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/16/2006","T","0","Treasurer","Hodges","Thomas","","G","5089.81","61","0.00","0","4291.08","373","0.00","","9380.89","434","0.00","332.24","0.00","0.00","0.00","0.00","0.00","0",""
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/16/2007","T","0","Treasurer","Hodges","Thomas","","G","6043.00","105","0.00","0","7683.79","438","31115.97","","13726.79","543","0.00","34168.24","0.00","0.00","0.00","0.00","0.00","0",""
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","A","1","09/11/2007","T","0","Treasurer","Hodges","Thomas","","G","5089.81","61","0.00","0","4291.08","373","1500.00","","9380.89","434","0.00","5209.06","0.00","0.00","0.00","0.00","0.00","0",""
"91-246","PAC for Affordable Housing of the Peninsula","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/07/2006","T","0","Treas","Marshall","Toni","","G","0.00","0","0.00","0","3570.00","196","6.99","","3570.00","196","0.00","1308.97","0.00","0.00","0.00","0.00","0.00","0",""
"91-246","PAC for Affordable Housing of the Peninsula","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/11/2006","T","0","Treas","Marshall","Toni","","G","550.00","2","0.00","0","2740.00","177","5.63","","3290.00","179","0.00","8410.89","0.00","0.00","0.00","0.00","0.00","0",""
"91-246","PAC for Affordable Housing of the Peninsula","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/11/2006","T","0","Treas","Marshall","Toni","","G","14189.00","43","17984.50","64","4138.00","201","332.11","","36968.50","322","17984.50","6317.10","0.00","0.00","0.00","0.00","657.00","14",""
"91-246","PAC for Affordable Housing of the Peninsula","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/18/2007","L","0","Treas","Marshall","Toni","","G","300.00","1","0.00","0","0.00","0","414.71","","300.00","1","0.00","2225.44","0.00","0.00","0.00","0.00","0.00","0",""
"91-249","Realtors PAC of Virginia","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/12/2006","T","0","Treasurer","Washington","Valerie","","G","61135.70","111","0.00","0","212415.20","10431","0.00","","273550.90","10542","0.00","66010.83","0.00","0.00","0.00","0.00","0.00","0",""
"91-249","Realtors PAC of Virginia","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/17/2006","T","0","Treasurer","Washington","Valerie","","G","62068.70","152","0.00","0","0.00","0","0.00","","62068.70","152","0.00","59312.10","0.00","0.00","0.00","0.00","0.00","0",""
"91-249","Realtors PAC of Virginia","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","A","1","09/11/2006","T","0","Treasurer","Washington","Valerie","","G","63999.90","125","0.00","0","205260.50","10136","1316850.47","","269260.40","10261","0.00","67300.38","0.00","0.00","0.00","0.00","0.00","0",""
"91-249","Realtors PAC of Virginia","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","A","1","09/11/2006","T","0","Treasurer","Washington","Valerie","","G","36305.70","111","0.00","0","33692.14","1219","14359.17","","69997.84","1330","0.00","78608.80","0.00","0.00","0.00","0.00","0.00","0",""
"91-249","Realtors PAC of Virginia","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/31/2006","L","0","Treasurer","Washington","Valerie","","G","35319.65","97","0.00","0","1471.95","23","3777.60","","36791.60","120","0.00","80240.28","0.00","0.00","0.00","0.00","0.00","0",""
"91-249","Realtors PAC of Virginia","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/16/2007","T","0","Treasurer","Washington","Valerie","","G","20604.80","84","0.00","0","59502.70","285","0.00","","80107.50","369","0.00","138431.78","0.00","0.00","0.00","0.00","0.00","0",""
"91-250","Richmond Area Municipal Contractors Association PAC","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/13/2006","T","0","","Todd","J. Michael","","G","0.00","0","0.00","0","500.00","5","0.00","","500.00","5","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-250","Richmond Area Municipal Contractors Association PAC","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/12/2006","T","0","","Todd","J. Michael","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","250.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-250","Richmond Area Municipal Contractors Association PAC","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","10/10/2006","T","0","","Todd","J. Michael","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","1025.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-250","Richmond Area Municipal Contractors Association PAC","2006","01/16/2007","JANP16_07","10/01/2006","12/31/2006","E","R","0","01/11/2007","T","0","","Todd","J. Michael","","G","500.00","1","0.00","0","0.00","0","0.00","","500.00","1","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-251","Virginia Automatic Merchandising Association PAC","2006","04/17/2006","APRP17_06","01/01/2006","03/31/2006","E","R","0","04/06/2006","T","0","Treasurer","Spikes","Shane","","G","0.00","0","0.00","0","0.00","0","0.00","","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",""
"91-251","Virginia Automatic Merchandising Association PAC","2006","07/17/2006","JULP17_06","04/01/2006","06/30/2006","E","R","0","07/17/2006","T","0","Treasurer","Spikes","Shane","","G","970.00","1","0.00","0","2165.00","101","0.00","","3135.00","102","0.00","2155.39","0.00","0.00","0.00","0.00","0.00","0",""
"91-251","Virginia Automatic Merchandising Association PAC","2006","10/16/2006","OCTP17_06","07/01/2006","09/30/2006","E","R","0","11/01/2006","L","0","Treasurer","Spikes","Shane","","G","4275.00","21","0.00","0","100.00","1","0.00","","4375.00","22","0.00","3837.38","0.00","0.00","0.00","0.00","0.00","0",""
